[ 2013-02-27T05:55:38+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:42+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:42+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:42+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | SQL:  RunTime:0.004793s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T13:57:42+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | SQL:  RunTime:0.000888s SQL = INSERT INTO `ts_home_history` (`id`,`homeid`,`remark`,`status`,`createtime`) VALUES ('','','qewr',1,1361944662)
[ 2013-02-27T13:57:42+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | NOTIC: [8] Undefined variable: publicCss a604f4aaa14c3de8abe4275a7ae9b903.php 第 7 行.
[ 2013-02-27T05:57:44+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:44+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004201s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001703s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003807s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.002247s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.006626s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001354s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004933s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T05:57:44+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:44+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.004303s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 11 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 12 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.001610s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = null ) LIMIT 1 
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T13:57:44+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T05:57:45+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:45+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.009056s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001715s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.009760s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001923s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.006529s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.002268s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.007030s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T13:57:45+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T05:57:47+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:47+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.005515s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T13:57:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.000976s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = '51' ) LIMIT 1 
[ 2013-02-27T13:57:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T13:57:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T05:57:48+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:48+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003976s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001269s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004065s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001160s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003880s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001166s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003144s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T13:57:49+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T05:57:50+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=50 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:50+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=50 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:50+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=50 | SQL:  RunTime:0.004019s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T13:57:50+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=50 | SQL:  RunTime:0.001841s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = '50' ) LIMIT 1 
[ 2013-02-27T13:57:50+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=50 | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T13:57:50+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=50 | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T05:57:51+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:51+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004270s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001928s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003804s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001729s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004444s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001092s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.005432s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T13:57:51+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T05:57:52+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T05:57:52+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T13:57:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.003805s SQL = SHOW COLUMNS FROM ts_user
